,Country,Subscribers,Rank,Youtuber,TotalSubscribersCountry,Views,Category,Uploads,Abbreviation,LowestMonthlyEarnings,HighestMonthlyEarnings,LowestYearlyEarnings,HighestYearlyEarnings,Population,Latitude,Longitude,NumChannelsCountry
0,Afghanistan,20400000,378,Linkin Park,20400000,13397000296.0,Music,0,AF,0.0,0.0,0.0,0.0,38041754.0,33.93911,67.709953,1
1,Andorra,15100000,664,Musas,15100000,2400037562.0,Howto & Style,159,AD,0.02,0.34,0.26,4.0,,,,1
2,Argentina,328500000,32,El Reino Infantil,58400000,57271630846.0,Music,1510,AR,153000.0,2400000.0,1800000.0,29400000.0,44938712.0,-38.416097,-63.616672,13
3,Argentina,328500000,106,La Granja de Zenï¿½,35700000,27118354077.0,Music,654,AR,75500.0,1200000.0,906200.0,14500000.0,44938712.0,-38.416097,-63.616672,13
4,Argentina,328500000,154,TheDonato,31200000,6187804950.0,Entertainment,3027,AR,47700.0,762700.0,572000.0,9200000.0,44938712.0,-38.416097,-63.616672,13
5,Argentina,328500000,175,Maluma,29300000,21226945136.0,Music,14,AR,0.0,0.06,0.05,0.72,44938712.0,-38.416097,-63.616672,13
6,Argentina,328500000,258,Alejo Igoa,24100000,10999000479.0,Comedy,802,AR,100400.0,1600000.0,1200000.0,19300000.0,44938712.0,-38.416097,-63.616672,13
7,Argentina,328500000,297,DrossRotzank,23000000,6041264489.0,Entertainment,1598,AR,8900.0,142200.0,106600.0,1700000.0,44938712.0,-38.416097,-63.616672,13
8,Argentina,328500000,315,Paulo Londra,22400000,8040036209.0,Music,58,AR,18100.0,289000.0,216700.0,3500000.0,44938712.0,-38.416097,-63.616672,13
9,Argentina,328500000,371,Bizarrap,20600000,7657171980.0,Comedy,83,AR,48300.0,772700.0,579500.0,9300000.0,44938712.0,-38.416097,-63.616672,13
10,Argentina,328500000,487,RobleisIUTU,17900000,5168721499.0,Entertainment,1344,AR,6900.0,110200.0,82600.0,1300000.0,44938712.0,-38.416097,-63.616672,13
11,Argentina,328500000,505,El Payaso Plim Plim,17700000,17247584185.0,Film & Animation,1316,AR,160000.0,2600000.0,1900000.0,30700000.0,44938712.0,-38.416097,-63.616672,13
12,Argentina,328500000,528,El Reino a Jugar,17200000,11445492404.0,Education,1007,AR,20900.0,334800.0,251100.0,4000000.0,44938712.0,-38.416097,-63.616672,13
13,Argentina,328500000,610,Lyna,15900000,6534326412.0,Gaming,4906,AR,16000.0,256300.0,192300.0,3100000.0,44938712.0,-38.416097,-63.616672,13
14,Argentina,328500000,673,Rubï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15100000,9477021288.0,Comedy,921,AR,128100.0,2000000.0,1500000.0,24600000.0,44938712.0,-38.416097,-63.616672,13
15,Australia,172000000,192,Bounce Patrol - Kids Songs,27800000,21037851468.0,Music,292,AU,31900.0,509800.0,382300.0,6100000.0,25766605.0,-25.274398,133.775136,9
16,Australia,172000000,248,Chloe Ting,24700000,2994726412.0,Howto & Style,412,AU,5800.0,93100.0,69800.0,1100000.0,25766605.0,-25.274398,133.775136,9
17,Australia,172000000,374,LazarBeam,20500000,8768697257.0,Gaming,1323,AU,6500.0,104300.0,78200.0,1300000.0,25766605.0,-25.274398,133.775136,9
18,Australia,172000000,479,How Ridiculous,18000000,9601137077.0,Sports,650,AU,97800.0,1600000.0,1200000.0,18800000.0,25766605.0,-25.274398,133.775136,9
19,Australia,172000000,509,The Game Theorists,17600000,3752347262.0,Gaming,0,AU,0.0,0.0,0.0,0.0,25766605.0,-25.274398,133.775136,9
20,Australia,172000000,523,HowToBasic,17300000,3684816159.0,Howto & Style,582,AU,3900.0,62100.0,46600.0,745200.0,25766605.0,-25.274398,133.775136,9
21,Australia,172000000,527,Jason Vlogs,17200000,8903647480.0,Education,83,AU,0.01,0.1,0.08,1.0,25766605.0,-25.274398,133.775136,9
22,Australia,172000000,707,Lachlan,14800000,5269059435.0,Gaming,3834,AU,5300.0,84300.0,63200.0,1000000.0,25766605.0,-25.274398,133.775136,9
23,Australia,172000000,786,Trap City,14100000,5129529846.0,Music,3,AU,0.04,0.59,0.44,7.0,25766605.0,-25.274398,133.775136,9
24,Bangladesh,13900000,809,Jamuna TV,13900000,12129583055.0,News & Politics,6,BD,0.0,0.0,0.0,0.05,167310838.0,23.684994,90.356331,1
25,Barbados,41900000,70,Rihanna,41900000,22477745835.0,Entertainment,84,BB,45700.0,731700.0,548800.0,8800000.0,287025.0,13.193887,-59.543198,1
26,Brazil,1221800000,24,Canal KondZilla,66500000,36775585925.0,Music,2572,BR,0.0,0.0,0.0,0.0,212559417.0,-14.235004,-51.92528,62
27,Brazil,1221800000,55,Felipe Neto,45200000,16602198273.0,Entertainment,4331,BR,32600.0,521400.0,391100.0,6300000.0,212559417.0,-14.235004,-51.92528,62
28,Brazil,1221800000,56,Vocï¿½ï¿½ï¿½,44700000,7828610828.0,Entertainment,1558,BR,12000.0,192100.0,144100.0,2300000.0,212559417.0,-14.235004,-51.92528,62
29,Brazil,1221800000,60,whinderssonnunes,44200000,4274709210.0,Comedy,558,BR,6700.0,106700.0,80100.0,1300000.0,212559417.0,-14.235004,-51.92528,62
30,Brazil,1221800000,84,GR6 EXPLODE,38900000,25154232306.0,Music,3043,BR,408700.0,6500000.0,4900000.0,78500000.0,212559417.0,-14.235004,-51.92528,62
31,Brazil,1221800000,97,Maria Clara & JP,37000000,24188861917.0,People & Blogs,744,BR,62900.0,1000000.0,754300.0,12100000.0,212559417.0,-14.235004,-51.92528,62
32,Brazil,1221800000,121,Galinha Pintadinha,33800000,27274550757.0,Film & Animation,66,BR,100900.0,1600000.0,1200000.0,19400000.0,212559417.0,-14.235004,-51.92528,62
33,Brazil,1221800000,139,rezendeevil,32100000,13061739758.0,Gaming,11882,BR,11100.0,178000.0,133500.0,2100000.0,212559417.0,-14.235004,-51.92528,62
34,Brazil,1221800000,177,Enaldinho,29200000,11627437847.0,Comedy,3654,BR,75800.0,1200000.0,909300.0,14500000.0,212559417.0,-14.235004,-51.92528,62
35,Brazil,1221800000,205,Renato Garcia YT,26900000,7938616641.0,Entertainment,3956,BR,20700.0,331600.0,248700.0,4000000.0,212559417.0,-14.235004,-51.92528,62
36,Brazil,1221800000,264,Spider Slack,24000000,13943030228.0,Comedy,901,BR,190400.0,3000000.0,2300000.0,36500000.0,212559417.0,-14.235004,-51.92528,62
37,Brazil,1221800000,285,Valentina Pontes ofc,23400000,7926899136.0,Film & Animation,1291,BR,7100.0,113100.0,84900.0,1400000.0,212559417.0,-14.235004,-51.92528,62
38,Brazil,1221800000,334,DUDU e CAROL,21600000,9597894786.0,Autos & Vehicles,2942,BR,48300.0,772700.0,579500.0,9300000.0,212559417.0,-14.235004,-51.92528,62
39,Brazil,1221800000,354,Rafa & Luiz,21000000,7762905663.0,Entertainment,2883,BR,29600.0,473600.0,355200.0,5700000.0,212559417.0,-14.235004,-51.92528,62
40,Brazil,1221800000,358,Fatos Desconhecidos,20900000,3828000587.0,Entertainment,6262,BR,13100.0,209300.0,157000.0,2500000.0,212559417.0,-14.235004,-51.92528,62
41,Brazil,1221800000,363,Canal Canalha,20800000,1870608170.0,Comedy,288,BR,6000.0,95600.0,71700.0,1100000.0,212559417.0,-14.235004,-51.92528,62
42,Brazil,1221800000,376,Totoy kids - Portuguï¿½,20400000,1796227417.0,Film & Animation,206,BR,9900.0,158000.0,118500.0,1900000.0,212559417.0,-14.235004,-51.92528,62
43,Brazil,1221800000,394,AuthenticGames,20100000,8920141342.0,Gaming,4974,BR,1400.0,21700.0,16300.0,260200.0,212559417.0,-14.235004,-51.92528,62
44,Brazil,1221800000,406,Gusttavo Lima Oficial,19900000,13917423958.0,Music,416,BR,53700.0,859200.0,644400.0,10300000.0,212559417.0,-14.235004,-51.92528,62
45,Brazil,1221800000,437,Turma da Mï¿½ï¿½,19000000,13824277846.0,Film & Animation,1154,BR,19200.0,307600.0,230700.0,3700000.0,212559417.0,-14.235004,-51.92528,62
46,Brazil,1221800000,456,Dan-Sa / Daniel Saboya,18500000,2908120896.0,Music,1329,BR,0.0,0.0,0.0,0.0,212559417.0,-14.235004,-51.92528,62
47,Brazil,1221800000,471,INCRï¿½ï¿,18200000,3213324455.0,People & Blogs,6903,BR,4500.0,72200.0,54100.0,866200.0,212559417.0,-14.235004,-51.92528,62
48,Brazil,1221800000,478,Manual do Mundo,18000000,3980991248.0,Howto & Style,2470,BR,13700.0,219100.0,164300.0,2600000.0,212559417.0,-14.235004,-51.92528,62
49,Brazil,1221800000,502,Porta dos Fundos,17700000,7739048000.0,Entertainment,2240,BR,8800.0,141300.0,106000.0,1700000.0,212559417.0,-14.235004,-51.92528,62
50,Brazil,1221800000,526,Anitta,17200000,7337212581.0,Music,138,BR,18200.0,290700.0,218100.0,3500000.0,212559417.0,-14.235004,-51.92528,62
51,Brazil,1221800000,543,Bispo Bruno Leonardo,16900000,3523578665.0,Nonprofits & Activism,4891,BR,37400.0,598200.0,448600.0,7200000.0,212559417.0,-14.235004,-51.92528,62
52,Brazil,1221800000,548,Gato Galactico | GALï¿½ï¿,16800000,3693798804.0,Film & Animation,1491,BR,11000.0,176500.0,132400.0,2100000.0,212559417.0,-14.235004,-51.92528,62
53,Brazil,1221800000,584,T3ddy,16200000,2990185467.0,Comedy,1930,BR,8300.0,132100.0,99000.0,1600000.0,212559417.0,-14.235004,-51.92528,62
54,Brazil,1221800000,595,Canal IN,16100000,2687443643.0,People & Blogs,723,BR,3500.0,55200.0,41400.0,662500.0,212559417.0,-14.235004,-51.92528,62
55,Brazil,1221800000,611,MK MUSIC,15900000,9198986881.0,Music,5105,BR,34100.0,545600.0,409200.0,6500000.0,212559417.0,-14.235004,-51.92528,62
56,Brazil,1221800000,627,Juliana Baltar,15600000,3869457097.0,Entertainment,2019,BR,14100.0,224900.0,168700.0,2700000.0,212559417.0,-14.235004,-51.92528,62
57,Brazil,1221800000,634,Henrique e Juliano,15500000,14619523361.0,Music,325,BR,40900.0,654700.0,491000.0,7900000.0,212559417.0,-14.235004,-51.92528,62
58,Brazil,1221800000,679,Little Angel - Mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15000000,8897705695.0,Entertainment,795,BR,36400.0,581900.0,436400.0,7000000.0,212559417.0,-14.235004,-51.92528,62
59,Brazil,1221800000,692,Zï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15000000,11506702632.0,Music,340,BR,45700.0,731500.0,548600.0,8800000.0,212559417.0,-14.235004,-51.92528,62
60,Brazil,1221800000,702,TazerCraft,14900000,5956193599.0,Gaming,4175,BR,9900.0,159100.0,119300.0,1900000.0,212559417.0,-14.235004,-51.92528,62
61,Brazil,1221800000,710,Jorge & Mateus Oficial,14800000,9076642765.0,Music,318,BR,22000.0,352500.0,264400.0,4200000.0,212559417.0,-14.235004,-51.92528,62
62,Brazil,1221800000,725,Camila Loures,14700000,4684983333.0,Music,3978,BR,10200.0,163900.0,122900.0,2000000.0,212559417.0,-14.235004,-51.92528,62
63,Brazil,1221800000,729,Planeta das Gï¿½ï¿½,14600000,4622581344.0,People & Blogs,951,BR,2600.0,42200.0,31600.0,506300.0,212559417.0,-14.235004,-51.92528,62
64,Brazil,1221800000,732,O Reino Infantil,14600000,11182302317.0,Music,1206,BR,27500.0,439500.0,329600.0,5300000.0,212559417.0,-14.235004,-51.92528,62
65,Brazil,1221800000,736,LEGENDA FUNK,14500000,2440718089.0,Music,0,BR,0.0,0.0,0.0,0.0,212559417.0,-14.235004,-51.92528,62
66,Brazil,1221800000,740,IDEIAS INCRï¿½ï¿½,14500000,3551889957.0,Howto & Style,5430,BR,709.0,11400.0,8500.0,136200.0,212559417.0,-14.235004,-51.92528,62
67,Brazil,1221800000,772,Invento na Hora,14200000,4040297006.0,Film & Animation,1281,BR,4800.0,76100.0,57100.0,913400.0,212559417.0,-14.235004,-51.92528,62
68,Brazil,1221800000,793,AM3NlC,14000000,4959982720.0,Gaming,5757,BR,2600.0,40800.0,30600.0,490100.0,212559417.0,-14.235004,-51.92528,62
69,Brazil,1221800000,802,Crescendo com Luluca,14000000,5094050461.0,Entertainment,1307,BR,17000.0,272200.0,204200.0,3300000.0,212559417.0,-14.235004,-51.92528,62
70,Brazil,1221800000,803,Jazzghost,13900000,5673347763.0,Gaming,5494,BR,26700.0,426900.0,320200.0,5100000.0,212559417.0,-14.235004,-51.92528,62
71,Brazil,1221800000,822,O Que Nï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13700000,1967930734.0,Comedy,696,BR,22000.0,351200.0,263400.0,4200000.0,212559417.0,-14.235004,-51.92528,62
72,Brazil,1221800000,824,MAIKI021,13700000,1950178163.0,Entertainment,3298,BR,1900.0,29800.0,22300.0,357000.0,212559417.0,-14.235004,-51.92528,62
73,Brazil,1221800000,829,Wesley Safadï¿½,13700000,8134379376.0,Music,438,BR,16000.0,256200.0,192200.0,3100000.0,212559417.0,-14.235004,-51.92528,62
74,Brazil,1221800000,881,MC Divertida,13200000,5224764969.0,Entertainment,413,BR,16100.0,258100.0,193600.0,3100000.0,212559417.0,-14.235004,-51.92528,62
75,Brazil,1221800000,893,Painzeiro,13100000,2555801802.0,People & Blogs,1077,BR,11000.0,176000.0,132000.0,2100000.0,212559417.0,-14.235004,-51.92528,62
76,Brazil,1221800000,894,Peppa Pig em Portuguï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,13100000,4214172991.0,Film & Animation,1365,BR,6800.0,109400.0,82000.0,1300000.0,212559417.0,-14.235004,-51.92528,62
77,Brazil,1221800000,896,Hungria Hip Hop,13100000,4608751851.0,Music,73,BR,12100.0,192900.0,144700.0,2300000.0,212559417.0,-14.235004,-51.92528,62
78,Brazil,1221800000,898,RedeTV,13100000,5333569294.0,Entertainment,36760,BR,4400.0,70400.0,52800.0,844200.0,212559417.0,-14.235004,-51.92528,62
79,Brazil,1221800000,902,Everson Zoio,13000000,1024467771.0,Comedy,625,BR,763.0,12200.0,9200.0,146500.0,212559417.0,-14.235004,-51.92528,62
80,Brazil,1221800000,910,7 Minutoz,13000000,4349562794.0,Music,521,BR,7400.0,118100.0,88600.0,1400000.0,212559417.0,-14.235004,-51.92528,62
81,Brazil,1221800000,912,Pastor Antï¿½ï¿½ï¿½ï¿½ï,12900000,2112274210.0,People & Blogs,4712,BR,7900.0,127200.0,95400.0,1500000.0,212559417.0,-14.235004,-51.92528,62
82,Brazil,1221800000,913,Matheus Yurley,12900000,140022442.0,Entertainment,69,BR,37.0,591.0,443.0,7100.0,212559417.0,-14.235004,-51.92528,62
83,Brazil,1221800000,941,Piuzinho,12700000,1081285962.0,Gaming,504,BR,905.0,14500.0,10900.0,173700.0,212559417.0,-14.235004,-51.92528,62
84,Brazil,1221800000,960,Parafernalha,12500000,4625777945.0,Entertainment,1888,BR,1800.0,28600.0,21500.0,343600.0,212559417.0,-14.235004,-51.92528,62
85,Brazil,1221800000,966,Mundo Bita,12500000,16690788752.0,Music,253,BR,53400.0,854800.0,641100.0,10300000.0,212559417.0,-14.235004,-51.92528,62
86,Brazil,1221800000,976,Gustavo Parï¿½ï¿½,12400000,2602614088.0,Comedy,9,BR,0.0,0.0,0.0,0.0,212559417.0,-14.235004,-51.92528,62
87,Brazil,1221800000,991,Natan por Aï¿,12300000,9029609749.0,Sports,1200,BR,138100.0,2200000.0,1700000.0,26500000.0,212559417.0,-14.235004,-51.92528,62
88,Canada,363900000,20,Justin Bieber,71600000,30608119724.0,Music,249,CA,44100.0,705300.0,529000.0,8500000.0,36991981.0,56.130366,-106.346771,15
89,Canada,363900000,81,Super Simple Songs - Kids Songs,39200000,44900897958.0,Education,744,CA,140200.0,2200000.0,1700000.0,26900000.0,36991981.0,56.130366,-106.346771,15
90,Canada,363900000,135,The Weeknd,32600000,23379969006.0,Music,169,CA,93500.0,1500000.0,1100000.0,17900000.0,36991981.0,56.130366,-106.346771,15
91,Canada,363900000,171,Shawn Mendes,30000000,12831200855.0,Music,133,CA,22200.0,355000.0,266200.0,4300000.0,36991981.0,56.130366,-106.346771,15
92,Canada,363900000,223,VanossGaming,25800000,15541421838.0,Gaming,1762,CA,13700.0,219800.0,164800.0,2600000.0,36991981.0,56.130366,-106.346771,15
93,Canada,363900000,240,WatchMojo.com,25100000,16357064198.0,Music,24837,CA,12300.0,196000.0,147000.0,2400000.0,36991981.0,56.130366,-106.346771,15
94,Canada,363900000,274,FaZe Rug,23700000,7451792132.0,Gaming,0,CA,0.0,0.0,0.0,0.0,36991981.0,56.130366,-106.346771,15
95,Canada,363900000,404,Pentatonix,20000000,6033295543.0,Music,1,CA,0.0,0.0,0.0,0.0,36991981.0,56.130366,-106.346771,15
96,Canada,363900000,626,Linus Tech Tips,15600000,7172386509.0,Science & Technology,6542,CA,22100.0,352900.0,264700.0,4200000.0,36991981.0,56.130366,-106.346771,15
97,Canada,363900000,752,Lilly Singh,14500000,3517662420.0,Comedy,1064,CA,1300.0,21300.0,16000.0,255800.0,36991981.0,56.130366,-106.346771,15
98,Canada,363900000,815,Hacksmith Industries,13800000,1820559912.0,Science & Technology,887,CA,21000.0,335800.0,251800.0,4000000.0,36991981.0,56.130366,-106.346771,15
99,Canada,363900000,840,Typical Gamer,13500000,4301581610.0,Gaming,4312,CA,8100.0,130200.0,97700.0,1600000.0,36991981.0,56.130366,-106.346771,15
100,Canada,363900000,874,AzzyLand,13300000,6412313570.0,Gaming,1749,CA,1300.0,21500.0,16200.0,258600.0,36991981.0,56.130366,-106.346771,15
101,Canada,363900000,927,MrSuicideSheep,12800000,6970899521.0,Entertainment,3483,CA,4500.0,72500.0,54400.0,869600.0,36991981.0,56.130366,-106.346771,15
102,Canada,363900000,979,Heidi and Zidane HZHtube,12400000,4021409291.0,Entertainment,813,CA,2400.0,38400.0,28800.0,460600.0,36991981.0,56.130366,-106.346771,15
103,Chile,87200000,45,JuegaGerman,48100000,14631710289.0,Gaming,2052,CL,16600.0,265600.0,199200.0,3200000.0,18952038.0,-35.675147,-71.542969,3
104,Chile,87200000,340,invictor,21500000,8409641722.0,Gaming,17,CL,0.01,0.2,0.15,2.0,18952038.0,-35.675147,-71.542969,3
105,Chile,87200000,510,DeGoBooM,17600000,6306204566.0,Gaming,4702,CL,25100.0,400900.0,300600.0,4800000.0,18952038.0,-35.675147,-71.542969,3
106,China,17600000,508,ýýýýýýýýý Liziqi,17600000,2977741577.0,Howto & Style,128,CN,5600.0,89400.0,67100.0,1100000.0,1397715000.0,35.86166,104.195397,1
107,Colombia,264500000,64,Shakira,43500000,27568757295.0,People & Blogs,326,CO,88400.0,1400000.0,1100000.0,17000000.0,50339443.0,4.570868,-74.297333,11
108,Colombia,264500000,117,J Balvin,34100000,23005313609.0,Music,141,CO,32200.0,514800.0,386100.0,6200000.0,50339443.0,4.570868,-74.297333,11
109,Colombia,264500000,137,KAROL G,32100000,18699145555.0,Music,134,CO,116400.0,1900000.0,1400000.0,22400000.0,50339443.0,4.570868,-74.297333,11
110,Colombia,264500000,193,toycantando,27700000,15777682516.0,Music,619,CO,43500.0,695300.0,521500.0,8300000.0,50339443.0,4.570868,-74.297333,11
111,Colombia,264500000,207,enchufetv,26700000,10317306313.0,Comedy,975,CO,6100.0,97500.0,73100.0,1200000.0,50339443.0,4.570868,-74.297333,11
112,Colombia,264500000,242,Anuel AA,25000000,14827085149.0,Music,147,CO,71000.0,1100000.0,852400.0,13600000.0,50339443.0,4.570868,-74.297333,11
113,Colombia,264500000,385,Ami Rodriguez,20200000,2951914200.0,Entertainment,460,CO,66000.0,1100000.0,791600.0,12700000.0,50339443.0,4.570868,-74.297333,11
114,Colombia,264500000,613,Camilo,15900000,6802382479.0,Music,132,CO,15000.0,239600.0,179700.0,2900000.0,50339443.0,4.570868,-74.297333,11
115,Colombia,264500000,851,Codiscos,13400000,11789678655.0,Music,7356,CO,57200.0,915600.0,686700.0,11000000.0,50339443.0,4.570868,-74.297333,11
116,Colombia,264500000,883,jbalvinVEVO,13200000,20743586601.0,Music,237,CO,21600.0,345100.0,258800.0,4100000.0,50339443.0,4.570868,-74.297333,11
117,Colombia,264500000,943,Go Ami Go!,12700000,1714955279.0,People & Blogs,252,CO,81900.0,1300000.0,982800.0,15700000.0,50339443.0,4.570868,-74.297333,11
118,Cuba,46300000,51,A4,46300000,22936630813.0,Gaming,1,CU,0.02,0.38,0.28,5.0,11333483.0,21.521757,-77.781167,1
119,Ecuador,27700000,726,Doc Tops,14600000,2613197447.0,Entertainment,490,EC,4100.0,65600.0,49200.0,787600.0,17373662.0,-1.831239,-78.183406,2
120,Ecuador,27700000,897,RaptorGamer,13100000,2879263916.0,People & Blogs,1444,EC,15700.0,251600.0,188700.0,3000000.0,17373662.0,-1.831239,-78.183406,2
121,Egypt,30600000,638,ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,15500000,4499826716.0,Howto & Style,5183,EG,8200.0,131700.0,98700.0,1600000.0,100388073.0,26.820553,30.802498,2
122,Egypt,30600000,670,Mohamed Ramadan I ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15100000,5324913850.0,People & Blogs,753,EG,11500.0,184200.0,138200.0,2200000.0,100388073.0,26.820553,30.802498,2
123,El Salvador,46100000,53,Fernanfloo,46100000,10323391593.0,Gaming,543,SV,8500.0,135400.0,101500.0,1600000.0,6453553.0,13.794185,-88.89653,1
124,Finland,13200000,877,Brawl Stars,13200000,2036408398.0,Gaming,172,FI,5100.0,81500.0,61100.0,977700.0,5520314.0,61.92411,25.748151,1
125,France,83900000,316,Smile Family,22300000,8663830163.0,People & Blogs,34,FR,0.18,3.0,2.0,35.0,67059887.0,46.227638,2.213749,5
126,France,83900000,474,SQUEEZIE,18100000,9983065083.0,Gaming,1521,FR,12000.0,192400.0,144300.0,2300000.0,67059887.0,46.227638,2.213749,5
127,France,83900000,598,FitDance,16100000,7126210721.0,Music,41,FR,0.2,3.0,2.0,37.0,67059887.0,46.227638,2.213749,5
128,France,83900000,758,Cyprien,14400000,3086254545.0,Comedy,222,FR,2900.0,45700.0,34300.0,548000.0,67059887.0,46.227638,2.213749,5
129,France,83900000,904,Lofi Girl,13000000,1698279553.0,Music,409,FR,7600.0,121900.0,91400.0,1500000.0,67059887.0,46.227638,2.213749,5
130,Germany,116400000,295,Tsuriki Show,23000000,31494513067.0,Entertainment,2905,DE,189200.0,3000000.0,2300000.0,36300000.0,83132799.0,51.165691,10.451526,6
131,Germany,116400000,341,YOLO,21400000,1573058816.0,Comedy,0,DE,0.0,0.0,0.0,0.0,83132799.0,51.165691,10.451526,6
132,Germany,116400000,364,Kurzgesagt ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,20800000,2378448129.0,Education,193,DE,7300.0,117100.0,87800.0,1400000.0,83132799.0,51.165691,10.451526,6
133,Germany,116400000,407,HaerteTest,19800000,3234880084.0,Science & Technology,1411,DE,1400.0,22600.0,17000.0,271200.0,83132799.0,51.165691,10.451526,6
134,Germany,116400000,560,Younes Zarou,16600000,15278668857.0,Entertainment,2200,DE,154300.0,2500000.0,1900000.0,29600000.0,83132799.0,51.165691,10.451526,6
135,Germany,116400000,712,Beast Philanthropy,14800000,272678287.0,People & Blogs,34,DE,9.0,152.0,114.0,1800.0,83132799.0,51.165691,10.451526,6
136,India,4310600000,1,T-Series,245000000,228000000000.0,Music,20082,IN,564600.0,9000000.0,6800000.0,108400000.0,1366417754.0,20.593684,78.96288,168
137,India,4310600000,5,SET India,159000000,148000000000.0,Shows,116536,IN,455900.0,7300000.0,5500000.0,87500000.0,1366417754.0,20.593684,78.96288,168
138,India,4310600000,11,Zee Music Company,96700000,57856289381.0,Music,8548,IN,200900.0,3200000.0,2400000.0,38600000.0,1366417754.0,20.593684,78.96288,168
139,India,4310600000,16,Sony SAB,83000000,101000000000.0,Shows,71270,IN,414300.0,6600000.0,5000000.0,79600000.0,1366417754.0,20.593684,78.96288,168
140,India,4310600000,22,Zee TV,70500000,73139054467.0,Entertainment,129204,IN,426800.0,6800000.0,5100000.0,81900000.0,1366417754.0,20.593684,78.96288,168
141,India,4310600000,25,ChuChu TV Nursery Rhymes & Kids Songs,65900000,45757850229.0,Education,633,IN,105100.0,1700000.0,1300000.0,20200000.0,1366417754.0,20.593684,78.96288,168
142,India,4310600000,26,Shemaroo Filmi Gaane,65600000,28648024439.0,Music,8502,IN,63700.0,1000000.0,764900.0,12200000.0,1366417754.0,20.593684,78.96288,168
143,India,4310600000,27,Colors TV,64600000,61510906457.0,Shows,112915,IN,296900.0,4800000.0,3600000.0,57000000.0,1366417754.0,20.593684,78.96288,168
144,India,4310600000,28,T-Series Bhakti Sagar,61000000,29533230328.0,Music,13,IN,0.0,0.04,0.03,0.48,1366417754.0,20.593684,78.96288,168
145,India,4310600000,31,Tips Official,59300000,33431802698.0,Music,4741,IN,105700.0,1700000.0,1300000.0,20300000.0,1366417754.0,20.593684,78.96288,168
146,India,4310600000,33,Wave Music,58000000,40602020243.0,Music,19487,IN,58000.0,928100.0,696100.0,11100000.0,1366417754.0,20.593684,78.96288,168
147,India,4310600000,34,Aaj Tak,57600000,25307753534.0,News & Politics,283775,IN,115300.0,1800000.0,1400000.0,22100000.0,1366417754.0,20.593684,78.96288,168
148,India,4310600000,35,Sony Music India,57200000,28837144516.0,Music,3882,IN,64800.0,1000000.0,777900.0,12400000.0,1366417754.0,20.593684,78.96288,168
149,India,4310600000,38,YRF,54600000,35302243691.0,Film & Animation,3707,IN,128000.0,2000000.0,1500000.0,24600000.0,1366417754.0,20.593684,78.96288,168
150,India,4310600000,41,Infobells - Hindi,53300000,30516172739.0,Education,577,IN,204000.0,3300000.0,2400000.0,39200000.0,1366417754.0,20.593684,78.96288,168
151,India,4310600000,48,Shemaroo,47400000,22519705183.0,Entertainment,11451,IN,58200.0,931000.0,698200.0,11200000.0,1366417754.0,20.593684,78.96288,168
152,India,4310600000,54,Voot Kids,45500000,21388725229.0,Entertainment,4660,IN,58500.0,936000.0,702000.0,11200000.0,1366417754.0,20.593684,78.96288,168
153,India,4310600000,67,Speed Records,42500000,26820902622.0,Music,10938,IN,39900.0,639000.0,479300.0,7700000.0,1366417754.0,20.593684,78.96288,168
154,India,4310600000,71,Ishtar Music,41400000,17608931161.0,Trailers,4510,IN,45200.0,723800.0,542800.0,8700000.0,1366417754.0,20.593684,78.96288,168
155,India,4310600000,79,CarryMinati,39200000,3294013141.0,Comedy,186,IN,19700.0,314800.0,236100.0,3800000.0,1366417754.0,20.593684,78.96288,168
156,India,4310600000,87,Goldmines Gaane Sune Ansune,38300000,16718192386.0,Music,3532,IN,203700.0,3300000.0,2400000.0,39100000.0,1366417754.0,20.593684,78.96288,168
157,India,4310600000,90,Sony PAL,38200000,28519339489.0,Shows,24089,IN,104000.0,1700000.0,1200000.0,20000000.0,1366417754.0,20.593684,78.96288,168
158,India,4310600000,95,Jkk Entertainment,37200000,16402066717.0,Comedy,220,IN,12500.0,199400.0,149600.0,2400000.0,1366417754.0,20.593684,78.96288,168
159,India,4310600000,96,ABP NEWS,37000000,13102611515.0,People & Blogs,301308,IN,66800.0,1100000.0,801200.0,12800000.0,1366417754.0,20.593684,78.96288,168
160,India,4310600000,100,Ultra Bollywood,36600000,15653786446.0,Trailers,9168,IN,0.0,0.0,0.0,0.0,1366417754.0,20.593684,78.96288,168
161,India,4310600000,107,Saregama Music,35500000,15657673422.0,Entertainment,7566,IN,133400.0,2100000.0,1600000.0,25600000.0,1366417754.0,20.593684,78.96288,168
162,India,4310600000,108,IndiaTV,35500000,16105023749.0,News & Politics,273255,IN,72700.0,1200000.0,872500.0,14000000.0,1366417754.0,20.593684,78.96288,168
